"","ibgeID","cidade","estado","pop"
"1823","2807105","Simão Dias","SE",40484
"1824","2807204","Siriri","SE",8893
"1825","2807303","Telha","SE",3227
"1826","2807402","Tobias Barreto","SE",52191
"1827","2807501","Tomar do Geru","SE",13536
"1828","2807600","Umbaúba","SE",25294
"1829","2900108","Abaíra","BA",8739
"1830","2900207","Abaré","BA",20086
"1831","2900306","Acajutiba","BA",15159
"1832","2900355","Adustina","BA",17040
"1833","2900405","Água Fria","BA",16970
"1834","2900504","Érico Cardoso","BA",10610
"1835","2900603","Aiquara","BA",4446
"1836","2900702","Alagoinhas","BA",151596
"1837","2900801","Alcobaça","BA",22470
"1838","2900900","Almadina","BA",5464
"1839","2901007","Amargosa","BA",37241
"1840","2901106","Amélia Rodrigues","BA",25102
"1841","2901155","América Dourada","BA",16094
"1842","2901205","Anagé","BA",22005
"1843","2901304","Andaraí","BA",13143
"1844","2901353","Andorinha","BA",14595
"1845","2901403","Angical","BA",13977
"1846","2901502","Anguera","BA",11221
"1847","2901601","Antas","BA",19291
"1848","2901700","Antônio Cardoso","BA",11683
"1849","2901809","Antônio Gonçalves","BA",11798
"1850","2901908","Aporá","BA",17731
"1851","2901957","Apuarema","BA",7330
"1852","2902005","Aracatu","BA",13135
"1853","2902054","Araçás","BA",12177
"1854","2902104","Araci","BA",54379
"1855","2902203","Aramari","BA",11397
"1856","2902252","Arataca","BA",11019
"1857","2902302","Aratuípe","BA",8825
"1858","2902401","Aurelino Leal","BA",11531
"1859","2902500","Baianópolis","BA",13877
"1860","2902609","Baixa Grande","BA",20468
"1861","2902658","Banzaê","BA",13229
"1862","2902708","Barra","BA",53578
"1863","2902807","Barra da Estiva","BA",20598
"1864","2902906","Barra do Choça","BA",31603
"1865","2903003","Barra do Mendes","BA",13865
"1866","2903102","Barra do Rocha","BA",5714
"1867","2903201","Barreiras","BA",155439
"1868","2903235","Barro Alto","BA",14931
"1869","2903276","Barrocas","BA",15978
"1870","2903300","Barro Preto","BA",5591
"1871","2903409","Belmonte","BA",23328
"1872","2903508","Belo Campo","BA",17211
"1873","2903607","Biritinga","BA",15979
"1874","2903706","Boa Nova","BA",12633
"1875","2903805","Boa Vista do Tupim","BA",18576
"1876","2903904","Bom Jesus da Lapa","BA",69148
"1877","2903953","Bom Jesus da Serra","BA",9880
"1878","2904001","Boninal","BA",14368
"1879","2904050","Bonito","BA",16764
"1880","2904100","Boquira","BA",21508
"1881","2904209","Botuporã","BA",10211
"1882","2904308","Brejões","BA",14295
"1883","2904407","Brejolândia","BA",10557
"1884","2904506","Brotas de Macaúbas","BA",10231
"1885","2904605","Brumado","BA",67195
"1886","2904704","Buerarema","BA",18349
"1887","2904753","Buritirama","BA",21174
"1888","2904803","Caatiba","BA",6758
"1889","2904852","Cabaceiras do Paraguaçu","BA",18807
"1890","2904902","Cachoeira","BA",33470
"1891","2905008","Caculé","BA",23170
"1892","2905107","Caém","BA",9213
"1893","2905156","Caetanos","BA",14542
"1894","2905206","Caetité","BA",50975
"1895","2905305","Cafarnaum","BA",18437
"1896","2905404","Cairu","BA",18176
"1897","2905503","Caldeirão Grande","BA",13327
"1898","2905602","Camacan","BA",31988
"1899","2905701","Camaçari","BA",299132
"1900","2905800","Camamu","BA",35316
"1901","2905909","Campo Alegre de Lourdes","BA",28798
"1902","2906006","Campo Formoso","BA",71206
"1903","2906105","Canápolis","BA",9711
"1904","2906204","Canarana","BA",26176
"1905","2906303","Canavieiras","BA",31099
"1906","2906402","Candeal","BA",8258
"1907","2906501","Candeias","BA",87076
"1908","2906600","Candiba","BA",14319
"1909","2906709","Cândido Sales","BA",25189
"1910","2906808","Cansanção","BA",34834
"1911","2906824","Canudos","BA",16668
"1912","2906857","Capela do Alto Alegre","BA",11637
"1913","2906873","Capim Grosso","BA",30662
"1914","2906899","Caraíbas","BA",8951
"1915","2906907","Caravelas","BA",22016
"1916","2907004","Cardeal da Silva","BA",9295
"1917","2907103","Carinhanha","BA",29018
"1918","2907202","Casa Nova","BA",71969
"1919","2907301","Castro Alves","BA",26264
"1920","2907400","Catolândia","BA",3577
"1921","2907509","Catu","BA",54704
"1922","2907558","Caturama","BA",9329
"1923","2907608","Central","BA",17266
"1924","2907707","Chorrochó","BA",11177
"1925","2907806","Cícero Dantas","BA",32515
"1926","2907905","Cipó","BA",17300
"1927","2908002","Coaraci","BA",16993
"1928","2908101","Cocos","BA",18777
"1929","2908200","Conceição da Feira","BA",22581
"1930","2908309","Conceição do Almeida","BA",17247
"1931","2908408","Conceição do Coité","BA",66612
"1932","2908507","Conceição do Jacuípe","BA",33153
"1933","2908606","Conde","BA",25837
"1934","2908705","Condeúba","BA",17247
"1935","2908804","Contendas do Sincorá","BA",4066
"1936","2908903","Coração de Maria","BA",22605
"1937","2909000","Cordeiros","BA",8614
"1938","2909109","Coribe","BA",14194
"1939","2909208","Coronel João Sá","BA",15895
"1940","2909307","Correntina","BA",32137
"1941","2909406","Cotegipe","BA",13782
"1942","2909505","Cravolândia","BA",5349
"1943","2909604","Crisópolis","BA",21103
"1944","2909703","Cristópolis","BA",13910
"1945","2909802","Cruz das Almas","BA",63239
"1946","2909901","Curaçá","BA",34700
"1947","2910008","Dário Meira","BA",10710
"1948","2910057","Dias d'Ávila","BA",81089
"1949","2910107","Dom Basílio","BA",12199
"1950","2910206","Dom Macedo Costa","BA",4058
"1951","2910305","Elísio Medrado","BA",8122
"1952","2910404","Encruzilhada","BA",17006
"1953","2910503","Entre Rios","BA",41780
"1954","2910602","Esplanada","BA",37237
"1955","2910701","Euclides da Cunha","BA",60585
"1956","2910727","Eunápolis","BA",113380
"1957","2910750","Fátima","BA",17890
"1958","2910776","Feira da Mata","BA",5665
"1959","2910800","Feira de Santana","BA",614872
"1960","2910859","Filadélfia","BA",16377
"1961","2910909","Firmino Alves","BA",5617
"1962","2911006","Floresta Azul","BA",10629
"1963","2911105","Formosa do Rio Preto","BA",25591
"1964","2911204","Gandu","BA",32403
"1965","2911253","Gavião","BA",4463
"1966","2911303","Gentio do Ouro","BA",11233
"1967","2911402","Glória","BA",15221
"1968","2911501","Gongogi","BA",7128
"1969","2911600","Governador Mangabeira","BA",20722
"1970","2911659","Guajeru","BA",6937
"1971","2911709","Guanambi","BA",84481
"1972","2911808","Guaratinga","BA",20843
"1973","2911857","Heliópolis","BA",13031
"1974","2911907","Iaçu","BA",24305
"1975","2912004","Ibiassucê","BA",9224
"1976","2912103","Ibicaraí","BA",21689
"1977","2912202","Ibicoara","BA",19571
"1978","2912301","Ibicuí","BA",16198
"1979","2912400","Ibipeba","BA",18211
"1980","2912509","Ibipitanga","BA",14902
"1981","2912608","Ibiquera","BA",4044
"1982","2912707","Ibirapitanga","BA",23375
"1983","2912806","Ibirapuã","BA",8637
"1984","2912905","Ibirataia","BA",15312
"1985","2913002","Ibitiara","BA",16339
"1986","2913101","Ibititá","BA",17113
"1987","2913200","Ibotirama","BA",26927
"1988","2913309","Ichu","BA",6206
"1989","2913408","Igaporã","BA",15640
"1990","2913457","Igrapiúna","BA",13226
"1991","2913507","Iguaí","BA",26916
"1992","2913606","Ilhéus","BA",162327
"1993","2913705","Inhambupe","BA",39926
"1994","2913804","Ipecaetá","BA",14487
"1995","2913903","Ipiaú","BA",45873
"1996","2914000","Ipirá","BA",59595
"1997","2914109","Ipupiara","BA",9865
"1998","2914208","Irajuba","BA",7260
"1999","2914307","Iramaia","BA",8537
"2000","2914406","Iraquara","BA",25216
"2001","2914505","Irará","BA",29034
"2002","2914604","Irecê","BA",72967
"2003","2914653","Itabela","BA",30584
"2004","2914703","Itaberaba","BA",64489
"2005","2914802","Itabuna","BA",213223
"2006","2914901","Itacaré","BA",28296
"2007","2915007","Itaeté","BA",16056
"2008","2915106","Itagi","BA",12351
"2009","2915205","Itagibá","BA",14579
"2010","2915304","Itagimirim","BA",6869
"2011","2915353","Itaguaçu da Bahia","BA",14429
"2012","2915403","Itaju do Colônia","BA",6682
"2013","2915502","Itajuípe","BA",20491
"2014","2915601","Itamaraju","BA",64486
"2015","2915700","Itamari","BA",8035
"2016","2915809","Itambé","BA",23049
"2017","2915908","Itanagra","BA",6441
"2018","2916005","Itanhém","BA",19405
"2019","2916104","Itaparica","BA",22228
"2020","2916203","Itapé","BA",8761
"2021","2916302","Itapebi","BA",10259
"2022","2916401","Itapetinga","BA",76147
"2023","2916500","Itapicuru","BA",35576
"2024","2916609","Itapitanga","BA",10313
"2025","2916708","Itaquara","BA",8319
"2026","2916807","Itarantim","BA",19747
"2027","2916856","Itatim","BA",14487
"2028","2916906","Itiruçu","BA",12576
"2029","2917003","Itiúba","BA",36089
"2030","2917102","Itororó","BA",20382
"2031","2917201","Ituaçu","BA",18962
"2032","2917300","Ituberá","BA",28602
"2033","2917334","Iuiu","BA",10994
"2034","2917359","Jaborandi","BA",8385
"2035","2917409","Jacaraci","BA",14842
"2036","2917508","Jacobina","BA",80518
"2037","2917607","Jaguaquara","BA",54423
"2038","2917706","Jaguarari","BA",33570
"2039","2917805","Jaguaripe","BA",18788
"2040","2917904","Jandaíra","BA",10709
"2041","2918001","Jequié","BA",155966
"2042","2918100","Jeremoabo","BA",40463
"2043","2918209","Jiquiriçá","BA",14537
"2044","2918308","Jitaúna","BA",11166
"2045","2918357","João Dourado","BA",25188
"2046","2918407","Juazeiro","BA",216707
"2047","2918456","Jucuruçu","BA",9126
"2048","2918506","Jussara","BA",15284
"2049","2918555","Jussari","BA",5833
"2050","2918605","Jussiape","BA",6186
"2051","2918704","Lafaiete Coutinho","BA",3724
"2052","2918753","Lagoa Real","BA",15665
"2053","2918803","Laje","BA",23840
"2054","2918902","Lajedão","BA",3955
"2055","2919009","Lajedinho","BA",3783
"2056","2919058","Lajedo do Tabocal","BA",8562
"2057","2919108","Lamarão","BA",8307
"2058","2919157","Lapão","BA",27223
"2059","2919207","Lauro de Freitas","BA",198440
"2060","2919306","Lençóis","BA",11409
"2061","2919405","Licínio de Almeida","BA",12388
"2062","2919504","Livramento de Nossa Senhora","BA",45732
"2063","2919553","Luís Eduardo Magalhães","BA",87519
"2064","2919603","Macajuba","BA",11348
"2065","2919702","Macarani","BA",18755
"2066","2919801","Macaúbas","BA",49826
"2067","2919900","Macururé","BA",7824
"2068","2919926","Madre de Deus","BA",21093
"2069","2919959","Maetinga","BA",3161
"2070","2920007","Maiquinique","BA",10112
"2071","2920106","Mairi","BA",18676
"2072","2920205","Malhada","BA",16845
"2073","2920304","Malhada de Pedras","BA",8393
"2074","2920403","Manoel Vitorino","BA",13240
"2075","2920452","Mansidão","BA",13643
"2076","2920502","Maracás","BA",20834
"2077","2920601","Maragogipe","BA",44677
"2078","2920700","Maraú","BA",20570
"2079","2920809","Marcionílio Souza","BA",10406
"2080","2920908","Mascote","BA",13822
"2081","2921005","Mata de São João","BA",46583
"2082","2921054","Matina","BA",12201
"2083","2921104","Medeiros Neto","BA",22688
"2084","2921203","Miguel Calmon","BA",26023
"2085","2921302","Milagres","BA",10950
"2086","2921401","Mirangaba","BA",18338
"2087","2921450","Mirante","BA",8641
"2088","2921500","Monte Santo","BA",49418
"2089","2921609","Morpará","BA",8519
"2090","2921708","Morro do Chapéu","BA",35413
"2091","2921807","Mortugaba","BA",12042
"2092","2921906","Mucugê","BA",9062
"2093","2922003","Mucuri","BA",41748
"2094","2922052","Mulungu do Morro","BA",10889
"2095","2922102","Mundo Novo","BA",26776
"2096","2922201","Muniz Ferreira","BA",7422
"2097","2922250","Muquém do São Francisco","BA",11348
"2098","2922300","Muritiba","BA",29399
"2099","2922409","Mutuípe","BA",22221
"2100","2922508","Nazaré","BA",28525
"2101","2922607","Nilo Peçanha","BA",13997
"2102","2922656","Nordestina","BA",13130
"2103","2922706","Nova Canaã","BA",16462
"2104","2922730","Nova Fátima","BA",7812
"2105","2922755","Nova Ibiá","BA",6591
"2106","2922805","Nova Itarana","BA",8226
"2107","2922854","Nova Redenção","BA",9118
"2108","2922904","Nova Soure","BA",26947
"2109","2923001","Nova Viçosa","BA",43376
"2110","2923035","Novo Horizonte","BA",12385
"2111","2923050","Novo Triunfo","BA",15440
"2112","2923100","Olindina","BA",28229
"2113","2923209","Oliveira dos Brejinhos","BA",21825
"2114","2923308","Ouriçangas","BA",8564
"2115","2923357","Ourolândia","BA",17451
"2116","2923407","Palmas de Monte Alto","BA",21750
"2117","2923506","Palmeiras","BA",9019
"2118","2923605","Paramirim","BA",21607
"2119","2923704","Paratinga","BA",32000
"2120","2923803","Paripiranga","BA",28989
"2121","2923902","Pau Brasil","BA",9831
"2122","2924009","Paulo Afonso","BA",117782
"2123","2924058","Pé de Serra","BA",13578
"2124","2924108","Pedrão","BA",7347
"2125","2924207","Pedro Alexandre","BA",16667
"2126","2924306","Piatã","BA",17123
"2127","2924405","Pilão Arcado","BA",35048
"2128","2924504","Pindaí","BA",16260
"2129","2924603","Pindobaçu","BA",20150
"2130","2924652","Pintadas","BA",10437
"2131","2924678","Piraí do Norte","BA",10023
"2132","2924702","Piripá","BA",10707
"2133","2924801","Piritiba","BA",24755
"2134","2924900","Planaltino","BA",9322
"2135","2925006","Planalto","BA",26265
"2136","2925105","Poções","BA",46871
"2137","2925204","Pojuca","BA",39519
"2138","2925253","Ponto Novo","BA",14914
"2139","2925303","Porto Seguro","BA",148686
"2140","2925402","Potiraguá","BA",7224
"2141","2925501","Prado","BA",28174
"2142","2925600","Presidente Dutra","BA",15142
"2143","2925709","Presidente Jânio Quadros","BA",12338
"2144","2925758","Presidente Tancredo Neves","BA",27719
"2145","2925808","Queimadas","BA",25439
"2146","2925907","Quijingue","BA",27580
"2147","2925931","Quixabeira","BA",8972
"2148","2925956","Rafael Jambeiro","BA",22621
"2149","2926004","Remanso","BA",41008
"2150","2926103","Retirolândia","BA",14396
"2151","2926202","Riachão das Neves","BA",22339
"2152","2926301","Riachão do Jacuípe","BA",33436
"2153","2926400","Riacho de Santana","BA",35421
"2154","2926509","Ribeira do Amparo","BA",14592
"2155","2926608","Ribeira do Pombal","BA",53807
"2156","2926657","Ribeirão do Largo","BA",5812
"2157","2926707","Rio de Contas","BA",12989
"2158","2926806","Rio do Antônio","BA",15371
"2159","2926905","Rio do Pires","BA",11655
"2160","2927002","Rio Real","BA",40732
"2161","2927101","Rodelas","BA",9331
"2162","2927200","Ruy Barbosa","BA",30814
"2163","2927309","Salinas da Margarida","BA",15667
"2164","2927408","Salvador","BA",2872347
"2165","2927507","Santa Bárbara","BA",20791
"2166","2927606","Santa Brígida","BA",14213
"2167","2927705","Santa Cruz Cabrália","BA",27778
"2168","2927804","Santa Cruz da Vitória","BA",6315
"2169","2927903","Santa Inês","BA",10631
"2170","2928000","Santaluz","BA",37348
"2171","2928059","Santa Luzia","BA",12597
"2172","2928109","Santa Maria da Vitória","BA",39845
"2173","2928208","Santana","BA",26614
"2174","2928307","Santanópolis","BA",8943
"2175","2928406","Santa Rita de Cássia","BA",28338
"2176","2928505","Santa Terezinha","BA",10405
"2177","2928604","Santo Amaro","BA",60069
"2178","2928703","Santo Antônio de Jesus","BA",101512
"2179","2928802","Santo Estêvão","BA",52850
"2180","2928901","São Desidério","BA",33742
"2181","2928950","São Domingos","BA",9058
"2182","2929008","São Félix","BA",14740
"2183","2929057","São Félix do Coribe","BA",15391
"2184","2929107","São Felipe","BA",21074
"2185","2929206","São Francisco do Conde","BA",39802
"2186","2929255","São Gabriel","BA",18793
"2187","2929305","São Gonçalo dos Campos","BA",37550
"2188","2929354","São José da Vitória","BA",5657
"2189","2929370","São José do Jacuípe","BA",10462
"2190","2929404","São Miguel das Matas","BA",11675
"2191","2929503","São Sebastião do Passé","BA",44300
"2192","2929602","Sapeaçu","BA",17398
"2193","2929701","Sátiro Dias","BA",17273
"2194","2929750","Saubara","BA",12043
"2195","2929800","Saúde","BA",12913
"2196","2929909","Seabra","BA",44091
"2197","2930006","Sebastião Laranjeiras","BA",11434
"2198","2930105","Senhor do Bonfim","BA",79015
"2199","2930154","Serra do Ramalho","BA",31472
"2200","2930204","Sento Sé","BA",40684
"2201","2930303","Serra Dourada","BA",17386
"2202","2930402","Serra Preta","BA",14878
"2203","2930501","Serrinha","BA",80861
"2204","2930600","Serrolândia","BA",13397
"2205","2930709","Simões Filho","BA",134377
"2206","2930758","Sítio do Mato","BA",13012
"2207","2930766","Sítio do Quinto","BA",9986
"2208","2930774","Sobradinho","BA",23191
"2209","2930808","Souto Soares","BA",16979
"2210","2930907","Tabocas do Brejo Velho","BA",12518
"2211","2931004","Tanhaçu","BA",20403
"2212","2931053","Tanque Novo","BA",17366
"2213","2931103","Tanquinho","BA",7918
"2214","2931202","Taperoá","BA",21074
"2215","2931301","Tapiramutá","BA",17010
